OrderID,CustomerID,CustomerLatitude,CustomerLongitude,PartnerID,PartnerLatitude,PartnerLongitude,RestaurantID,RestaurantLatitude,RestaurantLongitude,DistanceKM,TrafficLevel,WeatherCondition,PartnerRating,PartnerAvailability,OrderValue,DeliveryTimeMinutes
1076,19934,19.909625,75.350658,9406,19.878079,75.327978,843,19.895063,75.382537,4.31,Medium,Sunny,4.1,Available,1413,19
1077,11135,19.968602,75.379119,7357,19.967855,75.393181,637,19.954842,75.346931,1.56,High,Sunny,3.7,Available,433,20
1078,10526,19.943585,75.397251,3807,19.926607,75.400814,671,19.885522,75.403407,1.93,High,Sunny,4.1,Available,642,21
1079,47185,19.9514,75.227141,9977,19.980573,75.194216,733,19.877273,75.176833,4.88,Medium,Sunny,4.7,Available,861,18
1080,44505,19.788664,75.286362,3189,19.814791,75.331785,705,19.768093,75.339066,5.82,High,Cloudy,4.6,Available,978,32
1081,50068,19.815328,75.231001,6709,19.857513,75.198294,688,19.82699,75.244497,5.93,Low,Cloudy,3.7,Available,1185,24
1082,71739,19.896269,75.395525,9645,19.899551,75.408007,561,19.974363,75.385672,1.43,Low,Rainy,3.4,Available,1171,6
1083,77567,19.890238,75.268587,2249,19.910095,75.233872,771,19.827522,75.274167,4.44,Medium,Sunny,3.2,Busy,906,28
1084,42863,19.832172,75.422763,5369,19.84154,75.453354,857,19.820561,75.360907,3.55,High,Sunny,4.8,Busy,907,17
1085,55799,19.795667,75.331701,1050,19.799388,75.325683,636,19.83917,75.334366,0.79,Medium,Sunny,4.0,Available,540,12
1086,88101,19.866739,75.338067,1594,19.887975,75.336521,922,19.82267,75.344031,2.36,Low,Cloudy,3.8,Available,828,14
1087,25405,19.901578,75.383999,3552,19.945226,75.429974,527,19.976613,75.404102,7.04,Low,Rainy,3.8,Busy,1261,44
1088,34122,19.914323,75.300608,9456,19.883121,75.304694,832,19.870377,75.376494,3.49,High,Cloudy,4.5,Busy,926,28
1089,58623,19.86173,75.32531,5723,19.835648,75.334319,617,19.852656,75.316785,3.06,Medium,Rainy,3.4,Available,1244,15
1090,78947,19.86152,75.422626,2689,19.841209,75.465776,811,19.853647,75.449792,5.29,High,Rainy,3.8,Available,1537,18
1091,59738,19.790212,75.284646,9542,19.762629,75.270557,694,19.747072,75.297351,3.44,Medium,Sunny,4.6,Available,1864,22
1092,23432,19.922333,75.249035,2522,19.919165,75.285218,819,19.922979,75.278387,4.03,Low,Rainy,3.4,Available,1872,15
1093,30143,19.905432,75.303673,9939,19.867842,75.295664,963,19.856509,75.290163,4.27,Low,Rainy,4.8,Available,2432,20
1094,98456,19.954634,75.30934,2166,19.912168,75.354004,781,20.02192,75.338849,6.84,Low,Sunny,4.8,Available,1519,33
1095,53835,19.830029,75.247521,1059,19.845206,75.200447,976,19.796738,75.254749,5.49,Medium,Cloudy,4.1,Available,957,34
1096,42161,19.904047,75.280929,9800,19.904963,75.29831,808,19.918268,75.293134,1.93,High,Rainy,4.0,Available,1105,17
1097,24537,19.807467,75.333902,9797,19.815663,75.374802,977,19.789232,75.402155,4.63,High,Cloudy,4.8,Busy,1944,30
1098,52294,19.916711,75.420949,7255,19.958611,75.422105,738,19.937361,75.40795,4.65,Medium,Sunny,3.9,Available,1635,20
1099,24932,19.95448,75.408947,9727,19.965311,75.397786,610,19.954993,75.451945,1.73,High,Rainy,3.2,Available,1064,20
1100,89008,19.979955,75.323248,3196,19.950804,75.289533,839,19.906731,75.332659,4.95,Low,Sunny,3.7,Available,762,24
1101,23397,19.867486,75.336514,9885,19.901657,75.303524,818,19.838054,75.398691,5.27,Low,Sunny,4.9,Available,910,26
1102,58372,19.790894,75.21281,4290,19.80919,75.187918,601,19.790841,75.252289,3.43,Low,Cloudy,3.4,Available,1190,13
1103,29290,19.865912,75.25079,2746,19.822667,75.217933,713,19.943413,75.245758,6.03,Low,Rainy,4.7,Available,772,22
1104,11436,19.874887,75.278502,7097,19.852029,75.293085,761,19.831885,75.34512,3.01,Low,Sunny,4.4,Available,1197,23
1105,60790,19.858524,75.417213,9455,19.850009,75.420679,932,19.781755,75.362589,1.02,Low,Rainy,4.4,Available,1994,23
1106,93845,19.928448,75.220997,9758,19.967479,75.218174,855,19.967466,75.163403,4.34,High,Rainy,3.5,Available,100,21
1107,60054,19.805141,75.225005,6719,19.824332,75.177909,696,19.823979,75.167518,5.65,Low,Rainy,4.9,Available,1859,21
1108,42525,19.957361,75.242259,2057,19.995654,75.249483,587,20.016153,75.238109,4.33,Medium,Cloudy,3.2,Busy,1065,29
1109,77394,19.801975,75.359867,6607,19.797675,75.349882,517,19.816831,75.35847,1.21,Low,Rainy,3.1,Available,1354,7
1110,46492,19.766087,75.304776,4458,19.774388,75.269483,784,19.808556,75.343854,4.02,High,Cloudy,3.5,Busy,153,20
1111,84332,19.887302,75.342262,5980,19.840869,75.343614,764,19.904825,75.292869,5.16,Low,Cloudy,4.9,Available,1323,25
1112,22685,19.833317,75.362758,6857,19.849538,75.353122,891,19.804004,75.432157,2.09,Medium,Cloudy,3.2,Available,945,24
1113,62184,19.908337,75.25669,2327,19.861856,75.212654,590,19.888101,75.189104,7.11,Low,Rainy,4.3,Available,598,41
1114,12944,19.849154,75.441972,8952,19.867295,75.423493,724,19.886572,75.414815,2.87,Low,Cloudy,4.0,Available,598,18
1115,22882,19.930807,75.242312,1561,19.891663,75.267241,780,19.899632,75.314552,5.15,High,Cloudy,3.7,Available,2386,34
1116,81192,19.928186,75.328464,2452,19.879243,75.345816,719,19.915976,75.3302,5.76,High,Sunny,4.1,Busy,1505,36
1117,10123,19.805889,75.262137,4997,19.79376,75.293948,766,19.871946,75.214491,3.78,Medium,Cloudy,4.0,Available,542,23
1118,45958,19.78082,75.22213,5948,19.821635,75.225681,998,19.838068,75.151434,4.55,Low,Cloudy,4.1,Busy,2178,18
1119,14318,19.843504,75.41646,6923,19.887392,75.465732,765,19.916975,75.337411,7.32,Medium,Cloudy,3.0,Available,390,45
1120,83586,19.855297,75.293949,6331,19.863063,75.287815,507,19.778072,75.372989,1.1,Medium,Cloudy,3.9,Busy,1905,19
1121,13571,19.969131,75.290616,4192,19.934322,75.273266,845,19.982351,75.261325,4.32,Low,Sunny,4.9,Available,1438,23
1122,76403,19.857181,75.35916,9787,19.836977,75.32742,632,19.875835,75.316576,4.18,High,Cloudy,3.0,Available,2226,26
1123,96113,19.861781,75.301771,4960,19.876838,75.287385,651,19.935984,75.371555,2.31,High,Sunny,4.8,Available,285,18
1124,38564,19.914756,75.449471,1829,19.899607,75.482771,947,19.946378,75.480093,4.06,High,Rainy,4.6,Busy,424,20
1125,46764,19.860132,75.25708,2688,19.848318,75.272464,963,19.792306,75.273656,2.15,Medium,Cloudy,4.7,Available,1348,12
1126,28281,19.919912,75.207398,3179,19.908007,75.198151,612,19.91753,75.23444,1.67,Medium,Sunny,3.4,Busy,2388,17
1127,83861,19.788784,75.444058,5486,19.7876,75.399822,601,19.858746,75.457861,4.91,Low,Cloudy,4.1,Busy,572,15
1128,70598,19.840543,75.268167,4239,19.790881,75.29015,781,19.893952,75.251373,6.03,Medium,Rainy,4.3,Available,1161,23
1129,69893,19.904373,75.444794,4689,19.90757,75.416202,927,19.924418,75.446863,3.19,High,Rainy,3.1,Available,1377,24
1130,35412,19.842378,75.2467,4309,19.854818,75.264636,678,19.840382,75.173183,2.42,Low,Sunny,4.7,Available,1799,12
1131,48787,19.753083,75.410848,2307,19.797265,75.426404,979,19.710113,75.371127,5.2,Low,Sunny,3.3,Busy,664,26
1132,25628,19.930663,75.321963,9265,19.902312,75.283653,595,19.930501,75.369062,5.29,High,Rainy,3.5,Available,242,20
1133,87081,19.872379,75.289058,8050,19.834797,75.244048,627,19.881318,75.212378,6.51,High,Rainy,3.3,Available,1173,35
1134,76865,19.771122,75.354787,4613,19.737493,75.312446,960,19.797361,75.420717,6.0,Medium,Sunny,3.1,Busy,432,25
1135,46744,19.840118,75.291349,7420,19.844398,75.337057,860,19.903916,75.286602,5.1,Medium,Cloudy,4.2,Available,659,25
1136,48842,19.83255,75.341551,3377,19.806342,75.390417,839,19.832689,75.292617,6.15,High,Cloudy,4.7,Available,653,27
1137,31500,19.788998,75.404369,8683,19.775886,75.383749,775,19.841498,75.426533,2.71,High,Rainy,4.3,Available,474,19
1138,58505,19.765987,75.327144,8717,19.724233,75.350739,543,19.773427,75.399716,5.32,Low,Cloudy,3.2,Available,668,33
1139,76741,19.826003,75.334555,3238,19.867931,75.338588,636,19.8589,75.311783,4.68,Medium,Rainy,3.9,Available,2402,18
1140,64878,19.833805,75.43465,7200,19.850085,75.469083,937,19.876341,75.415312,4.23,Medium,Rainy,3.4,Available,1276,32
1141,25624,19.908841,75.332008,7411,19.887698,75.363473,894,19.875249,75.410634,4.21,Low,Rainy,3.1,Busy,244,24
1142,90446,19.976416,75.413549,3446,20.019439,75.442426,774,19.969432,75.366418,5.75,Medium,Sunny,4.3,Available,1169,25
1143,89015,19.835413,75.436121,5182,19.855958,75.461541,790,19.794201,75.383094,3.63,High,Sunny,4.5,Busy,1188,20
1144,15136,19.820189,75.323694,9140,19.788841,75.366577,888,19.834802,75.263087,5.9,High,Sunny,4.9,Available,2313,35
1145,35247,19.955919,75.310934,2174,19.971891,75.356903,610,19.891921,75.308098,5.4,Medium,Rainy,3.5,Busy,840,31
1146,90598,19.854824,75.218935,4680,19.806098,75.229815,712,19.785298,75.199796,5.54,High,Sunny,4.2,Available,2127,28
1147,58984,19.921788,75.250382,3560,19.905919,75.297043,629,19.936853,75.298567,5.47,Medium,Cloudy,4.4,Available,1546,30
1148,99937,19.875651,75.37566,3608,19.925643,75.369189,927,19.864146,75.430474,5.6,Medium,Rainy,4.5,Available,814,36
1149,21116,19.864625,75.291779,7034,19.902781,75.25305,847,19.862533,75.242878,6.03,High,Cloudy,3.3,Available,1626,16
1150,10424,19.845622,75.335154,3747,19.853353,75.345405,517,19.868043,75.298637,1.43,Low,Rainy,3.1,Available,1930,7
1151,85886,19.807939,75.298823,1849,19.856255,75.273304,737,19.788158,75.266997,6.07,High,Cloudy,4.0,Available,183,22
1152,41952,19.965205,75.297973,2222,19.955492,75.31305,558,19.969523,75.277885,1.99,High,Rainy,3.6,Available,365,16
1153,81028,19.796288,75.347612,4223,19.762533,75.396192,995,19.790559,75.36319,6.57,High,Sunny,4.2,Available,948,31
1154,21845,19.884953,75.351258,8913,19.847137,75.356121,510,19.806863,75.351452,4.23,High,Cloudy,3.1,Busy,275,32
1155,13217,19.775115,75.315374,5357,19.818914,75.288645,518,19.700681,75.362272,5.7,Low,Sunny,4.5,Available,1797,32
1156,34946,19.766388,75.43053,5504,19.721485,75.428463,882,19.802074,75.413449,4.99,Medium,Cloudy,4.6,Busy,2029,30
1157,51585,19.758968,75.387672,6988,19.803886,75.37254,841,19.707728,75.394072,5.26,High,Rainy,3.9,Available,696,24
1158,20830,19.845845,75.354493,3480,19.862383,75.400767,556,19.790349,75.432217,5.45,High,Rainy,4.8,Available,2164,32
1159,17447,19.910733,75.424097,4984,19.905575,75.439787,803,19.949883,75.416727,1.83,Medium,Rainy,4.5,Available,738,14
1160,57234,19.979255,75.224738,5245,19.997519,75.200022,513,19.961972,75.248087,3.41,Low,Rainy,4.6,Available,180,23
1161,12134,19.815586,75.433772,1257,19.834671,75.405842,978,19.833929,75.493029,3.75,Medium,Rainy,3.5,Available,1965,19
1162,92410,19.91012,75.440109,2054,19.877559,75.421239,689,19.923379,75.477292,4.18,Low,Rainy,4.3,Busy,516,24
1163,91109,19.837853,75.427857,6566,19.815585,75.398385,517,19.816129,75.451882,4.1,Medium,Rainy,3.2,Available,2363,14
1164,91132,19.806566,75.372183,2353,19.845754,75.385415,820,19.782141,75.369501,4.59,High,Rainy,3.1,Available,546,25
1165,57511,19.81863,75.210346,4708,19.77189,75.188215,874,19.823511,75.219365,5.74,Low,Cloudy,3.8,Available,2434,23
1166,75316,19.97893,75.281624,6320,20.022576,75.27085,523,19.969172,75.329154,4.99,Low,Cloudy,4.9,Available,360,20
1167,84975,19.75807,75.36285,3573,19.76156,75.358785,697,19.823291,75.309711,0.59,Medium,Sunny,4.3,Busy,2038,1
1168,18826,19.797024,75.371901,1668,19.78195,75.373084,769,19.866443,75.297877,1.68,Medium,Cloudy,4.0,Available,1688,15
1169,38247,19.87194,75.295367,7750,19.835732,75.343549,913,19.851101,75.315495,6.69,Medium,Sunny,3.3,Busy,938,26
1170,14099,19.756768,75.284961,2654,19.765217,75.267818,839,19.681064,75.276051,2.12,Low,Sunny,4.2,Available,455,12
1171,98023,19.818095,75.271937,8084,19.866397,75.226123,562,19.896342,75.199577,7.39,High,Cloudy,3.3,Available,1600,31
1172,21603,19.911987,75.385555,3488,19.930791,75.369248,604,19.849863,75.35063,2.76,Medium,Cloudy,3.3,Available,2352,16
1173,80509,19.789809,75.234875,9436,19.767931,75.205282,858,19.861146,75.168342,4.09,Medium,Cloudy,5.0,Busy,485,14
1174,39076,19.926691,75.266182,5587,19.90777,75.276176,856,19.884728,75.279657,2.38,Medium,Cloudy,4.0,Available,1672,19
1175,17045,19.790853,75.239792,8283,19.8066,75.276806,649,19.853641,75.26279,4.46,Low,Rainy,3.6,Available,184,24
1176,52376,19.967764,75.226671,7749,19.980881,75.233506,977,20.030214,75.26687,1.64,Low,Rainy,3.0,Available,1955,23
1177,20270,19.858713,75.215284,1884,19.860918,75.20328,690,19.785859,75.188904,1.35,Medium,Rainy,5.0,Available,2044,23
1178,10057,19.936074,75.326334,9503,19.956344,75.350909,633,19.896629,75.386446,3.54,Medium,Cloudy,3.4,Busy,2451,20
1179,32735,19.884428,75.297641,4974,19.845388,75.337186,773,19.810103,75.355751,6.17,Low,Rainy,4.3,Busy,622,36
1180,76445,19.89369,75.389382,5133,19.927793,75.415563,844,19.870331,75.468858,4.77,Medium,Cloudy,3.0,Available,644,26
1181,16855,19.814753,75.213344,8401,19.833604,75.170743,525,19.767279,75.148208,5.17,Medium,Rainy,3.5,Available,597,29
1182,67956,19.84537,75.425837,9567,19.831646,75.388338,793,19.788413,75.488374,4.43,Low,Rainy,4.7,Available,489,24
1183,66884,19.938089,75.417243,5987,19.942256,75.399971,541,19.970367,75.407491,1.97,High,Rainy,3.3,Available,202,13
1184,55174,19.929063,75.282078,3032,19.926264,75.311946,948,19.856495,75.227445,3.33,Medium,Rainy,3.1,Available,1671,20
1185,33640,19.828415,75.274269,7461,19.801821,75.307281,864,19.857143,75.232057,4.71,High,Sunny,3.8,Busy,1861,26
1186,67751,19.853848,75.227899,4340,19.87243,75.208515,656,19.797622,75.215551,2.98,High,Sunny,3.8,Available,1830,14
1187,57673,19.780613,75.412419,1974,19.828416,75.378213,891,19.786296,75.487032,6.52,Medium,Rainy,3.4,Busy,623,22
1188,35650,19.808123,75.249464,4205,19.812327,75.259631,960,19.825494,75.231573,1.22,Medium,Rainy,4.7,Available,1790,23
1189,41989,19.899404,75.212591,1313,19.914738,75.247734,717,19.970197,75.292162,4.26,Medium,Rainy,4.2,Available,2077,19
1190,38281,19.953265,75.37151,2739,19.930065,75.333826,569,19.934408,75.424844,4.91,Medium,Rainy,3.1,Available,958,21
1191,43512,19.873592,75.377528,7275,19.829213,75.390702,501,19.915936,75.42209,5.14,High,Cloudy,3.5,Busy,476,27
1192,19257,19.908535,75.284528,7066,19.95531,75.244678,534,19.908174,75.273016,6.82,Medium,Rainy,4.2,Available,1673,24
1193,15597,19.947804,75.289909,4926,19.930293,75.291614,504,19.87512,75.361166,1.95,Medium,Cloudy,4.8,Available,1125,16
1194,79157,19.817035,75.241193,5563,19.837664,75.255089,569,19.877667,75.315101,2.76,Medium,Rainy,3.1,Available,2440,20
1195,22501,19.789073,75.413233,4477,19.77082,75.423053,935,19.771456,75.397605,2.3,Low,Sunny,3.7,Available,2026,14
1196,79674,19.895665,75.372131,5274,19.911508,75.38246,956,19.881844,75.35186,2.1,Low,Rainy,4.4,Available,411,17
1197,79343,19.931665,75.242909,9716,19.902861,75.246112,818,19.879914,75.264508,3.22,High,Rainy,4.6,Available,985,14
1198,18100,19.803152,75.425861,3911,19.76288,75.401222,815,19.829236,75.453655,5.24,High,Rainy,4.4,Available,266,22
1199,86438,19.953002,75.255674,4624,19.914293,75.273894,799,19.943515,75.303129,4.75,High,Cloudy,3.6,Available,193,10
1200,23746,19.752948,75.437661,8288,19.782616,75.406862,549,19.718959,75.514915,4.75,Low,Rainy,4.6,Available,1121,24
1201,87972,19.792995,75.359236,7549,19.817641,75.401997,764,19.816493,75.434483,5.48,Medium,Sunny,3.7,Available,2126,30
1202,93517,19.857213,75.38746,9401,19.824954,75.338806,836,19.844023,75.413966,6.48,Low,Rainy,4.9,Available,1871,33
1203,20909,19.833081,75.265122,5350,19.868836,75.252587,857,19.755774,75.247568,4.21,Low,Rainy,3.5,Available,663,25
1204,76876,19.755785,75.390885,8972,19.797299,75.364667,913,19.744424,75.330423,5.45,Medium,Sunny,4.0,Busy,1582,25
1205,34490,19.885644,75.234194,1201,19.920139,75.231713,974,19.831623,75.173846,3.84,Medium,Sunny,4.8,Available,1721,15
1206,51970,19.864134,75.425069,2041,19.84637,75.44027,521,19.897438,75.469657,2.6,Low,Cloudy,3.8,Busy,647,12
1207,91919,19.904088,75.264449,3984,19.878598,75.285921,898,19.907511,75.293773,3.7,High,Sunny,4.2,Available,1039,27
1208,13185,19.809781,75.275155,9968,19.825896,75.294714,672,19.842437,75.304387,2.81,High,Sunny,3.8,Available,301,16
1209,59240,19.765743,75.311875,7299,19.732145,75.296485,960,19.81694,75.293323,4.1,High,Rainy,4.0,Available,1069,23
1210,90201,19.904989,75.210805,1115,19.938772,75.177767,529,19.936566,75.166722,5.25,High,Sunny,4.2,Available,2175,28
1211,33750,19.937593,75.244802,6207,19.895813,75.227638,889,19.925493,75.251627,5.01,Medium,Rainy,4.4,Available,887,32
1212,56266,19.892014,75.437992,5374,19.873084,75.446057,840,19.964591,75.462069,2.28,Low,Sunny,3.4,Available,755,10
1213,80417,19.93419,75.315175,9414,19.890475,75.355729,574,19.941361,75.383094,6.62,Low,Cloudy,3.2,Busy,1909,17
1214,63158,19.883802,75.260238,5558,19.878447,75.222509,930,19.80977,75.231532,4.23,High,Rainy,4.3,Available,2025,13
1215,60189,19.953346,75.224499,4183,19.966776,75.255309,878,20.007038,75.236964,3.73,Medium,Rainy,3.8,Available,2489,13
1216,18951,19.89984,75.329169,9117,19.949027,75.284631,879,19.898407,75.263796,7.37,High,Sunny,3.3,Available,1002,29
1217,63380,19.767161,75.300724,3766,19.717416,75.301845,550,19.718074,75.359627,5.52,Medium,Rainy,3.9,Available,955,24
1218,82417,19.916608,75.241237,4722,19.919031,75.218158,609,19.969279,75.162292,2.58,Low,Cloudy,4.2,Available,2174,14
1219,61656,19.897131,75.437952,3014,19.945367,75.453291,836,19.900651,75.455219,5.62,High,Sunny,4.3,Available,221,23
1220,37618,19.876886,75.350441,2615,19.926751,75.320559,989,19.880601,75.325831,6.45,Low,Sunny,3.5,Available,1705,25
1221,63625,19.791847,75.280984,4195,19.746775,75.326028,579,19.804831,75.331347,7.07,High,Rainy,4.8,Available,1305,33
1222,11573,19.812468,75.236385,9035,19.82308,75.235303,919,19.747824,75.219684,1.18,Medium,Sunny,3.3,Busy,2002,8
1223,82792,19.863458,75.324588,9692,19.911117,75.3693,649,19.840823,75.267081,7.25,Low,Rainy,4.9,Available,2443,45
1224,66195,19.868998,75.207579,3090,19.895454,75.241122,860,19.888105,75.247375,4.74,Medium,Rainy,3.8,Available,1507,26
1225,15136,19.9306,75.328178,9785,19.961907,75.327904,513,20.003661,75.368605,3.48,Medium,Rainy,4.9,Available,1706,18
1226,20556,19.917749,75.29234,7250,19.933092,75.300031,647,19.857917,75.249917,1.91,High,Rainy,4.3,Available,1445,18
1227,50149,19.945857,75.213887,6184,19.910731,75.221566,880,19.984163,75.146087,3.99,Medium,Cloudy,4.9,Available,1483,25
1228,11674,19.960715,75.438914,6099,20.003422,75.415159,533,19.91791,75.40654,5.42,High,Cloudy,3.7,Available,608,22
1229,59339,19.937317,75.208046,3782,19.89209,75.236984,592,19.94261,75.220549,5.96,Low,Sunny,3.6,Available,880,30
1230,86593,19.958169,75.397483,6889,19.999076,75.369308,842,19.962069,75.452279,5.51,Low,Sunny,4.8,Busy,2126,23
1231,57346,19.895786,75.306812,6710,19.935723,75.308738,928,19.896725,75.236772,4.44,Medium,Sunny,4.1,Busy,659,28
1232,22777,19.879798,75.413994,8936,19.919254,75.428867,616,19.915861,75.421869,4.68,High,Rainy,4.3,Busy,279,20
1233,87027,19.833674,75.375896,2656,19.801547,75.362228,606,19.800283,75.392142,3.88,Low,Sunny,4.1,Busy,711,16
1234,18348,19.788581,75.211393,6385,19.828796,75.21547,755,19.820575,75.26389,4.49,Medium,Sunny,4.9,Available,2070,29
1235,95873,19.907945,75.426465,6818,19.895238,75.434956,615,19.829895,75.399597,1.7,High,Cloudy,3.8,Available,2399,16
1236,32507,19.885092,75.207834,6524,19.845763,75.212834,803,19.899717,75.132472,4.4,Medium,Rainy,4.7,Available,2348,23
1237,99698,19.920387,75.206179,1136,19.960699,75.163259,629,19.900625,75.139153,6.54,Low,Cloudy,4.3,Available,2084,29
1238,76573,19.940212,75.271157,1992,19.934818,75.252366,644,19.903181,75.260182,2.17,High,Sunny,4.0,Available,1690,16
1239,38134,19.811782,75.341704,9678,19.842498,75.347793,650,19.881573,75.391357,3.48,Low,Cloudy,3.8,Available,290,27
1240,37987,19.92402,75.268309,3972,19.90238,75.283744,990,19.983514,75.343479,2.95,Medium,Sunny,4.6,Busy,2178,18
1241,86309,19.89239,75.346112,3064,19.903043,75.358038,711,19.947919,75.293325,1.78,Low,Rainy,3.9,Available,956,14
1242,75250,19.938758,75.342752,4420,19.891938,75.383043,520,19.865029,75.345187,6.86,Medium,Rainy,3.1,Busy,1256,22
1243,73887,19.902164,75.240715,7389,19.925596,75.263416,790,19.890175,75.308681,3.62,High,Cloudy,3.5,Available,1324,19
1244,74877,19.893666,75.234789,4713,19.940947,75.229117,968,19.96534,75.176334,5.29,Low,Rainy,4.2,Busy,1969,19
1245,54264,19.970406,75.22079,3644,19.98477,75.268012,682,20.046922,75.216186,5.48,High,Rainy,4.2,Available,129,30
1246,42162,19.821224,75.375156,3121,19.793643,75.387329,554,19.835582,75.450423,3.35,High,Cloudy,4.4,Busy,670,28
1247,55819,19.806175,75.425896,2242,19.766125,75.441512,700,19.852749,75.402683,4.77,Medium,Cloudy,4.7,Available,1791,19
1248,57201,19.806588,75.41932,6102,19.766977,75.372557,740,19.740729,75.474623,6.8,Medium,Rainy,3.7,Available,1946,27
1249,83002,19.853347,75.423472,7405,19.889924,75.417313,660,19.83433,75.492722,4.12,High,Sunny,3.9,Available,1895,33
1250,99422,19.921932,75.417567,4237,19.910651,75.433267,759,19.963072,75.367987,2.15,Medium,Cloudy,3.2,Available,280,17
1251,87795,19.875665,75.408734,5142,19.855937,75.441999,957,19.921205,75.332213,4.29,Medium,Cloudy,4.1,Available,832,24
1252,74372,19.909949,75.245303,9949,19.869054,75.220413,695,19.875538,75.268856,5.31,Medium,Cloudy,4.1,Available,1084,39
1253,61516,19.97772,75.339381,6516,19.93124,75.348379,588,19.967653,75.263227,5.26,Medium,Rainy,3.0,Available,1635,28
1254,35594,19.891543,75.280396,4411,19.898568,75.254062,634,19.834483,75.260231,3.03,Low,Sunny,3.9,Available,1184,21
1255,37081,19.929478,75.39861,4005,19.905126,75.401527,839,20.003155,75.332952,2.72,High,Rainy,3.6,Busy,1452,14
1256,62289,19.781487,75.27146,8824,19.756823,75.282978,619,19.774429,75.19767,3.02,Medium,Cloudy,3.7,Available,891,13
1257,65505,19.841622,75.220867,9264,19.820692,75.22524,646,19.805724,75.176265,2.37,Low,Sunny,3.3,Busy,457,11
1258,96538,19.935889,75.39254,9995,19.908187,75.404158,647,19.894842,75.47066,3.33,Low,Cloudy,3.1,Available,1144,21
1259,98612,19.775824,75.310073,3661,19.819012,75.274594,918,19.742529,75.278757,6.2,Low,Cloudy,3.1,Busy,118,29
1260,21137,19.802385,75.225459,5698,19.825278,75.193516,571,19.733529,75.213772,4.36,Medium,Rainy,4.9,Available,955,23
1261,36953,19.97354,75.40812,5033,19.950623,75.400864,857,19.931683,75.328792,2.67,Medium,Cloudy,3.0,Available,310,25
1262,39048,19.974319,75.360503,7783,19.970472,75.341029,985,19.92989,75.314571,2.2,Low,Cloudy,3.5,Available,1595,21
1263,77583,19.784184,75.301249,3886,19.744504,75.304553,568,19.719854,75.34773,4.42,Medium,Sunny,4.4,Available,2054,22
1264,34740,19.920319,75.408126,3324,19.945398,75.372513,756,19.939849,75.340978,4.83,High,Rainy,3.8,Available,1441,26
1265,92283,19.887167,75.442913,3030,19.850812,75.449744,529,19.934867,75.447,4.11,Low,Rainy,4.2,Available,206,19
1266,57628,19.916782,75.339252,6845,19.919377,75.314539,650,19.861519,75.2923,2.76,High,Cloudy,4.5,Available,2143,19
1267,26472,19.853697,75.224166,3550,19.837212,75.224854,754,19.890935,75.175858,1.83,Low,Cloudy,4.6,Available,1215,22
1268,39230,19.764906,75.285543,8170,19.813838,75.255194,986,19.778783,75.340414,6.39,Low,Cloudy,3.7,Available,659,35
1269,93994,19.777841,75.255402,9718,19.765806,75.241442,762,19.760521,75.302365,2.05,Medium,Cloudy,3.9,Available,362,18
1270,26385,19.805087,75.316652,2933,19.775092,75.322471,893,19.767489,75.242538,3.39,Medium,Sunny,3.3,Available,820,28
1271,76171,19.770667,75.407356,6134,19.726634,75.374296,845,19.818,75.327539,6.11,Low,Cloudy,4.2,Available,618,35
1272,90214,19.889953,75.424444,7744,19.880098,75.412957,517,19.810521,75.442592,1.68,High,Cloudy,4.0,Busy,233,5
1273,86160,19.930819,75.267429,9247,19.954122,75.278455,980,19.878018,75.33225,2.86,High,Cloudy,4.5,Available,738,22
1274,91573,19.809041,75.311084,1836,19.824952,75.305061,818,19.840613,75.33252,1.89,High,Cloudy,4.6,Available,904,23
1275,24063,19.894801,75.379122,5452,19.849081,75.403521,627,19.892587,75.349962,5.75,Low,Rainy,3.2,Available,2496,24
1276,52240,19.906791,75.267167,2978,19.938309,75.253084,887,19.903584,75.341677,3.83,High,Cloudy,3.1,Available,293,18
1277,64598,19.933535,75.24747,5258,19.955672,75.230777,775,19.946834,75.173656,3.08,High,Sunny,4.0,Available,756,14
1278,55797,19.974632,75.312296,7091,19.993349,75.316238,972,19.974369,75.242649,2.12,Medium,Rainy,4.8,Available,1299,18
1279,91259,19.837143,75.296954,3823,19.84269,75.261068,888,19.819104,75.28847,4.03,Low,Cloudy,4.3,Available,963,21
1280,18577,19.977682,75.269718,9712,20.020036,75.319307,752,19.993657,75.195029,7.24,High,Cloudy,3.8,Available,1249,31
1281,71463,19.956192,75.236718,2744,19.929165,75.19745,619,19.898534,75.238731,5.29,Medium,Rainy,3.8,Busy,1824,13
1282,79817,19.965442,75.249035,9263,20.014457,75.228827,573,19.98823,75.249332,5.88,Low,Sunny,3.1,Available,2478,32
1283,75298,19.929073,75.281412,4214,19.926575,75.270258,569,19.903879,75.204908,1.27,High,Cloudy,4.8,Available,2361,11
1284,94661,19.96427,75.432413,4336,19.915065,75.474602,812,19.892972,75.394937,7.19,Medium,Rainy,4.0,Available,1254,22
1285,91565,19.813026,75.430184,8167,19.7707,75.44114,516,19.842104,75.431071,4.85,Low,Cloudy,3.3,Available,1395,20
1286,68353,19.874454,75.433154,9964,19.872298,75.439275,734,19.88983,75.418751,0.72,Medium,Rainy,3.4,Available,1972,7
1287,58522,19.958567,75.397344,8258,19.9798,75.370858,968,19.979992,75.420268,3.77,Low,Rainy,4.4,Busy,114,22
