Customer_ID,Age,Annual_Income,Employment_Years,Credit_Score,Credit_Amount,Interest_Rate,Loan_Term_Months,Existing_Loans,Debt_to_Income_Ratio,Late_Payments,Credit_Utilization,Bank_Account_Balance,Previous_Default,Loan_Purpose,Default
C001491,42,112296,12.7,726,270308,20.56,12,2,0.11,0,0.33,342108,1,Personal,0
C001492,23,70258,6.9,817,164070,9.36,60,3,0.301,1,0.362,208868,0,Auto,0
C001493,41,149512,16.1,708,219361,15.43,24,0,0.074,1,0.524,57220,0,Auto,0
C001494,31,126938,9.7,703,197702,19.04,24,2,0.169,4,0.41,474123,1,Business,0
C001495,48,215357,10.7,650,345174,27.52,24,5,0.457,0,0.322,62224,0,Business,1
C001496,49,99919,13.1,500,143379,17.04,48,2,0.443,0,0.375,43461,0,Home,1
C001497,37,31670,7.7,716,346287,23.7,84,0,0.265,1,0.09,242147,0,Home,0
C001498,30,116306,9.0,763,235443,19.77,84,0,0.081,2,0.183,369012,0,Home,0
C001499,35,110448,2.0,711,251596,20.43,36,0,0.364,3,0.545,176000,0,Auto,1
C001500,69,228155,4.4,718,154694,26.92,84,3,0.492,0,0.284,449227,0,Personal,0
C001501,64,77263,14.2,645,428101,14.05,60,3,0.502,1,0.766,357001,1,Auto,1
C001502,49,25534,6.3,609,388634,10.05,36,2,0.603,1,0.333,136925,0,Medical,1
C001503,24,72529,2.0,645,234259,15.99,24,1,0.474,3,0.597,451941,0,Home,1
C001504,59,226292,3.4,679,432905,20.48,72,0,0.471,2,0.222,394268,0,Education,1
C001505,44,236131,7.8,656,405753,25.08,24,0,0.159,1,0.891,403765,0,Home,0
C001506,65,37576,15.2,803,300412,20.94,36,1,0.666,2,0.097,115841,0,Personal,0
C001507,44,158719,4.2,662,85615,18.5,36,0,0.463,2,0.174,154710,0,Auto,0
C001508,34,81921,2.7,759,47038,10.26,60,3,0.602,2,0.906,205968,0,Education,1
C001509,46,222823,14.7,769,22899,22.14,48,0,0.071,1,0.295,151279,0,Medical,0
C001510,31,152049,0.2,841,33081,12.31,60,2,0.142,1,0.596,194794,0,Home,1
C001511,23,212052,3.8,621,95690,16.11,24,1,0.343,1,0.504,464146,1,Home,0
C001512,31,55925,10.1,686,357319,16.72,36,1,0.235,0,0.48,320911,0,Auto,1
C001513,67,234538,10.0,793,146440,15.27,60,2,0.504,2,0.508,42391,0,Personal,1
C001514,66,201870,9.0,625,321405,21.14,24,2,0.527,0,0.115,61969,0,Personal,0
C001515,26,174319,7.2,682,5439,15.39,36,1,0.425,1,0.437,384645,0,Medical,0
C001516,53,76116,1.6,654,236362,18.66,84,0,0.367,1,0.575,174901,0,Medical,1
C001517,69,199879,3.3,672,290902,20.57,36,2,0.188,1,0.296,289668,0,Personal,1
C001518,37,223603,6.2,717,107199,19.81,48,2,0.194,2,0.583,486469,0,Home,0
C001519,60,143087,13.8,792,58486,7.58,24,2,0.02,1,0.7,49922,0,Personal,0
C001520,38,74073,7.2,693,472180,25.25,24,3,0.602,0,0.295,298442,0,Home,0
C001521,64,117604,0.0,663,498095,7.62,72,3,0.403,2,0.16,62941,0,Education,0
C001522,67,168316,10.2,694,498538,16.27,12,1,0.282,1,0.486,348194,0,Home,0
C001523,24,32390,10.1,758,261521,27.25,36,1,0.398,0,0.71,405093,0,Home,1
C001524,56,170596,2.3,595,456858,14.57,84,1,0.699,4,0.521,29211,0,Personal,1
C001525,68,241842,6.9,698,57482,17.08,48,1,0.19,0,0.573,220869,0,Personal,0
C001526,59,35688,2.1,630,312520,10.46,12,1,0.049,0,0.724,441631,0,Business,0
C001527,69,150117,12.8,524,205806,6.21,12,5,0.139,2,0.291,363314,1,Medical,1
C001528,35,51340,15.8,669,410661,19.93,84,2,0.617,1,0.361,74135,0,Home,0
C001529,69,247615,6.8,502,141324,14.65,72,3,0.271,0,0.535,85637,0,Auto,1
C001530,61,97108,8.2,586,226009,10.1,24,1,0.401,0,0.52,202753,0,Personal,0
C001531,46,34697,7.1,625,443760,24.1,60,0,0.02,2,0.409,430741,0,Personal,0
C001532,53,213648,5.6,732,100490,21.17,72,1,0.162,0,0.247,211439,0,Home,0
C001533,48,199039,7.2,774,475219,26.77,60,2,0.02,0,0.38,207804,1,Personal,0
C001534,50,238841,0.7,622,352730,22.03,84,1,0.511,4,0.207,40701,0,Medical,1
C001535,66,185687,9.6,423,51285,24.3,24,1,0.145,2,0.192,393271,0,Auto,1
C001536,48,186376,9.0,761,302396,5.06,84,1,0.39,1,0.411,177467,0,Personal,0
C001537,65,225674,3.3,677,44901,18.14,84,4,0.342,0,0.431,201009,0,Auto,0
C001538,60,30849,3.2,559,229102,23.44,12,2,0.756,2,0.236,127960,1,Education,1
C001539,54,64880,0.6,576,488161,18.87,60,1,0.111,2,0.651,121324,0,Home,0
C001540,30,113148,8.6,616,323646,13.38,72,1,0.493,1,0.58,3920,1,Personal,1
C001541,59,150033,6.9,688,153685,21.64,12,1,0.426,5,0.387,118273,0,Auto,1
C001542,69,123062,3.0,586,347605,13.72,60,1,0.231,1,0.66,229827,0,Personal,1
C001543,35,160201,3.8,667,31036,7.27,72,1,0.514,2,0.57,486230,0,Personal,0
C001544,64,219388,6.2,794,481494,26.27,12,0,0.647,1,0.365,88677,0,Business,1
C001545,50,200925,4.6,599,256546,22.03,48,1,0.473,1,0.536,337226,0,Auto,0
C001546,48,78661,9.1,757,347466,14.96,36,0,0.28,1,0.481,171591,0,Business,0
C001547,59,20091,9.0,711,41844,10.21,12,2,0.228,2,0.415,7982,0,Auto,0
C001548,46,184237,7.2,776,408860,24.14,24,2,0.407,0,0.538,103137,0,Personal,1
C001549,46,59762,16.6,758,122193,15.91,12,4,0.61,2,0.184,357712,0,Education,0
C001550,64,73053,7.0,775,482469,13.34,84,2,0.282,0,0.675,131235,1,Medical,1
C001551,21,249581,0.0,589,212339,23.22,84,1,0.406,2,0.521,123228,0,Auto,1
C001552,42,59672,6.9,712,443105,12.65,12,4,0.188,1,0.284,462558,1,Home,1
C001553,43,199730,9.1,658,49801,25.26,48,0,0.426,2,0.851,35839,0,Education,0
C001554,45,164438,7.3,662,300571,21.64,48,0,0.132,0,0.606,380885,0,Personal,0
C001555,28,169611,4.4,791,432652,11.52,36,3,0.337,2,0.347,53758,0,Personal,1
C001556,54,84370,3.9,738,470057,24.43,48,1,0.694,2,0.168,244563,0,Personal,0
C001557,35,200928,0.0,672,411357,12.99,24,0,0.597,1,0.857,45900,0,Personal,0
C001558,22,157316,3.2,583,112237,19.99,72,2,0.583,4,0.688,177174,0,Education,0
C001559,32,198143,5.7,697,386834,27.96,72,1,0.461,0,0.36,321044,0,Business,0
C001560,38,131696,16.2,512,11274,15.63,36,6,0.24,0,0.229,393975,0,Personal,0
C001561,27,169400,12.2,682,36966,24.1,48,2,0.373,0,0.725,431627,1,Home,1
C001562,62,25933,14.4,671,335417,12.48,60,2,0.277,3,0.57,273317,0,Personal,1
C001563,47,206625,8.4,677,449543,13.8,12,2,0.485,1,0.587,315634,0,Education,1
C001564,22,154729,11.2,801,403481,10.38,60,3,0.02,1,0.366,304086,0,Education,0
C001565,55,201104,8.0,500,119102,14.18,36,2,0.128,2,0.182,223641,1,Personal,1
C001566,66,48939,10.2,581,122191,7.97,24,1,0.221,1,0.26,370917,0,Personal,0
C001567,68,70978,15.1,675,488409,21.08,60,2,0.449,0,0.111,83867,0,Business,0
C001568,33,212759,8.0,617,54387,21.56,36,1,0.289,1,0.471,79789,0,Personal,0
C001569,24,73244,19.9,664,92167,18.37,48,1,0.493,0,0.585,432940,0,Business,0
C001570,48,163094,6.9,698,154538,8.36,84,4,0.447,0,0.692,340397,0,Business,0
C001571,43,164325,8.5,850,298084,23.66,36,1,0.287,1,0.584,213212,0,Personal,0
C001572,38,178962,8.3,850,425243,15.84,60,1,0.363,0,0.107,362283,1,Business,0
C001573,41,56554,9.9,632,164719,18.76,72,1,0.419,3,0.091,344250,1,Auto,1
C001574,59,29715,6.1,737,5366,20.12,72,2,0.298,1,0.798,130611,0,Home,0
C001575,34,175220,12.2,658,156520,6.82,48,1,0.02,1,0.706,470322,0,Auto,0
C001576,33,45927,8.7,677,109300,25.08,72,3,0.031,2,0.213,319972,1,Education,1
C001577,68,102436,1.3,559,350188,9.53,84,3,0.806,2,0.401,138246,0,Home,1
C001578,40,129949,3.5,791,19512,24.21,60,5,0.216,0,0.413,402466,0,Business,0
C001579,33,86685,1.5,631,406397,26.11,12,1,0.295,0,0.566,330202,0,Auto,0
C001580,28,120638,4.3,541,109804,16.42,24,1,0.548,0,0.773,336730,0,Auto,1
C001581,24,140914,10.6,840,233117,6.97,24,1,0.451,0,0.544,308903,1,Education,1
C001582,26,29817,8.0,753,249093,16.15,12,2,0.277,1,0.79,73944,0,Business,1
C001583,44,236715,14.9,608,261724,11.79,72,3,0.473,3,0.565,21655,0,Auto,0
C001584,44,124001,7.6,574,153504,6.61,48,1,0.526,0,0.259,46703,0,Personal,0
C001585,69,186501,7.5,664,230272,19.38,24,1,0.268,0,0.021,339479,0,Auto,0
C001586,40,84174,4.3,696,90879,10.66,48,2,0.334,1,0.616,317168,0,Education,1
C001587,33,140128,0.4,593,135331,10.86,48,0,0.18,0,0.376,50885,0,Personal,1
C001588,54,132398,4.7,704,317191,25.57,24,0,0.33,3,0.471,295743,0,Business,1
C001589,28,156183,1.8,689,147011,15.66,12,2,0.425,1,0.595,150309,0,Personal,1
C001590,54,236679,13.0,714,53813,22.83,24,1,0.417,1,0.699,355222,1,Auto,0
C001591,67,85734,5.5,627,105085,14.91,24,0,0.601,3,0.099,3801,0,Education,0
C001592,25,159875,6.0,607,131795,14.63,24,2,0.406,3,0.578,174989,0,Personal,1
C001593,36,23768,5.3,699,172420,17.24,72,2,0.283,0,0.519,219414,0,Personal,0
C001594,36,57167,13.6,708,430011,25.08,24,0,0.426,1,0.66,425892,0,Education,1
C001595,34,103698,3.3,635,384828,21.53,12,0,0.12,3,0.29,361149,1,Home,1
C001596,47,89069,0.0,802,358832,17.74,48,0,0.089,0,0.479,43076,0,Medical,0
C001597,62,224513,11.3,537,483567,17.04,24,2,0.296,1,0.333,205580,0,Personal,1
C001598,62,37263,9.1,746,145967,13.22,24,5,0.69,2,0.275,471915,1,Home,1
C001599,51,175044,5.8,588,466216,8.46,36,5,0.297,1,0.349,401197,0,Home,0
C001600,34,190910,16.5,725,398580,15.24,72,1,0.38,1,0.225,118714,0,Home,1
C001601,51,24174,5.9,689,476579,14.4,84,2,0.345,2,0.277,103289,0,Home,1
C001602,34,165270,0.0,519,261763,12.46,84,3,0.499,2,0.722,72170,1,Personal,1
C001603,44,109031,9.0,747,248497,10.91,24,1,0.514,0,0.207,115246,0,Auto,0
C001604,55,41358,3.7,676,472435,5.27,84,1,0.394,0,0.138,147554,0,Personal,0
C001605,35,26759,4.9,576,433560,27.84,12,0,0.411,1,0.566,82516,0,Personal,0
C001606,40,144055,6.0,628,481471,19.97,72,0,0.764,1,0.615,455318,1,Auto,1
C001607,48,69368,6.7,622,261690,22.33,48,3,0.644,2,0.894,255707,0,Business,1
C001608,58,97879,1.7,784,254376,19.33,12,3,0.626,1,0.409,49524,1,Home,1
C001609,47,197744,5.3,684,365575,18.83,60,3,0.08,1,0.756,341623,0,Home,0
C001610,21,238342,10.1,600,87216,15.98,48,0,0.285,0,0.332,335891,0,Home,0
C001611,32,147123,11.9,728,334367,18.63,72,1,0.4,1,0.485,219290,0,Personal,1
C001612,59,214064,3.1,850,485401,14.66,84,0,0.06,1,0.591,377720,0,Personal,1
C001613,47,208079,12.7,665,429631,21.22,12,0,0.376,1,0.288,199543,0,Business,1
C001614,56,117613,1.2,710,79646,20.74,72,0,0.436,1,0.732,328545,0,Personal,0
C001615,51,200942,6.2,585,316218,10.82,48,0,0.508,0,0.608,406239,0,Education,1
C001616,44,202488,6.2,623,120176,18.76,24,4,0.225,0,0.308,435077,0,Personal,1
C001617,52,155558,9.6,688,482587,17.3,12,1,0.481,1,0.825,137795,0,Medical,1
C001618,40,209090,14.5,685,66548,20.91,72,1,0.244,0,0.633,268755,0,Education,0
C001619,43,126465,4.2,803,476503,9.75,12,3,0.662,2,0.201,309155,0,Education,0
C001620,69,19152,3.4,642,478436,10.81,24,0,0.387,1,0.36,6967,0,Education,0
C001621,23,84739,6.6,638,262391,24.46,48,2,0.266,1,0.282,439831,0,Home,0
C001622,36,246214,5.5,669,10632,19.47,60,2,0.375,0,0.639,312439,0,Business,0
C001623,67,186105,11.0,778,154679,21.98,72,1,0.687,1,0.533,57352,0,Home,0
C001624,22,157328,12.3,588,264229,12.21,24,1,0.422,0,0.435,268042,0,Auto,1
C001625,57,141749,9.3,644,278041,27.54,24,0,0.483,3,0.888,23425,0,Home,1
C001626,41,235682,3.7,631,144520,24.88,84,3,0.525,3,0.418,139369,0,Home,0
C001627,23,132201,15.2,613,200679,5.15,36,1,0.112,0,0.549,411854,0,Home,0
C001628,32,229703,11.1,715,422027,8.46,36,3,0.337,0,0.433,413592,0,Personal,0
C001629,48,201582,11.8,703,116589,9.02,12,1,0.402,0,0.111,41004,0,Personal,0
C001630,45,139002,18.8,718,147944,23.85,72,4,0.291,2,0.188,259291,0,Personal,1
C001631,36,199712,7.4,798,340682,6.9,60,0,0.052,3,0.633,32550,0,Personal,0
C001632,32,148828,0.0,697,44355,19.82,24,1,0.02,1,0.675,499600,0,Auto,0
C001633,41,165328,8.8,580,159461,23.02,12,0,0.222,0,0.304,328440,0,Education,0
C001634,65,98195,9.2,660,281980,18.65,12,0,0.283,2,0.538,84863,1,Education,0
C001635,42,79412,12.2,752,219938,22.69,60,3,0.41,3,0.299,366506,0,Home,0
C001636,39,219484,0.9,718,140083,15.33,36,0,0.322,1,0.602,326979,0,Personal,0
C001637,32,105259,6.5,714,345619,23.02,36,2,0.063,1,0.449,107069,0,Personal,1
C001638,32,122222,9.5,521,127093,9.04,72,0,0.21,0,0.099,476132,0,Business,0
C001639,68,237120,18.7,572,239646,25.33,36,0,0.357,2,0.415,287826,0,Auto,0
C001640,43,190082,14.4,584,473715,15.11,12,2,0.417,1,0.457,300015,0,Personal,0
C001641,62,64407,10.0,702,309486,27.8,72,3,0.274,1,0.264,100302,0,Auto,0
C001642,55,234446,4.2,704,268341,27.14,60,0,0.254,1,0.598,260226,0,Personal,1
C001643,29,218013,11.6,675,274913,10.05,12,1,0.234,2,0.346,434402,0,Auto,0
C001644,41,41184,7.7,653,111182,24.41,36,3,0.203,2,0.253,220114,0,Personal,1
C001645,37,248300,8.7,762,17852,9.97,72,2,0.361,0,0.318,257443,0,Medical,1
C001646,22,187429,8.7,593,388160,12.37,36,2,0.198,1,0.533,160170,0,Auto,1
C001647,57,150251,1.6,570,331819,10.17,12,2,0.575,0,0.311,391268,0,Auto,1
C001648,31,161181,1.5,549,455015,16.5,36,2,0.253,0,0.348,314302,0,Medical,1
C001649,41,177088,0.0,670,499762,7.19,36,3,0.368,1,0.82,282841,0,Medical,0
C001650,25,33527,7.2,669,483741,8.64,60,1,0.166,2,0.206,385420,0,Personal,0
C001651,54,116186,5.1,611,246372,16.97,48,1,0.475,1,0.414,424810,0,Medical,1
C001652,57,125214,0.0,627,311080,6.26,12,1,0.461,2,0.737,81532,0,Education,1
C001653,52,77370,7.7,655,474464,19.03,84,2,0.48,2,0.821,99827,0,Education,1
C001654,30,26895,5.0,713,134270,21.6,24,0,0.54,0,0.438,287633,0,Personal,0
C001655,59,120977,0.0,684,386729,12.04,84,1,0.386,3,0.516,498021,0,Personal,1
C001656,33,148845,0.0,753,379911,17.29,24,2,0.583,2,0.569,461166,0,Personal,1
C001657,22,137757,6.7,655,476264,8.73,84,0,0.135,2,0.538,2162,0,Personal,0
C001658,43,184198,12.2,617,35088,25.66,84,1,0.731,1,0.69,432060,0,Home,1
C001659,60,28730,6.1,640,50432,19.45,84,2,0.353,1,0.376,165595,0,Business,1
C001660,23,190643,4.1,617,149162,15.08,84,3,0.298,1,0.611,377904,0,Auto,0
C001661,41,101196,18.5,613,295539,8.79,48,2,0.476,0,0.606,17337,0,Auto,0
C001662,30,171106,16.7,661,122669,22.07,84,2,0.124,2,0.087,428951,0,Home,0
C001663,23,54961,0.9,700,298716,18.22,24,3,0.02,2,0.433,194756,0,Auto,1
C001664,35,146336,8.9,785,279756,18.72,60,0,0.582,3,0.598,476053,0,Business,0
C001665,30,190042,0.0,693,91807,22.83,48,2,0.38,2,0.234,253858,0,Medical,0
C001666,67,171892,0.0,664,184242,25.64,48,2,0.375,2,0.706,80149,0,Medical,1
C001667,29,155893,0.0,756,84678,15.08,24,0,0.33,2,0.057,249981,0,Home,0
C001668,36,172978,10.4,552,180208,14.32,24,1,0.335,3,0.452,11596,0,Home,1
C001669,44,104337,11.9,769,280674,14.55,60,3,0.57,1,0.547,266623,1,Auto,1
C001670,40,107909,0.0,694,461516,15.47,84,3,0.059,1,0.393,36785,0,Personal,1
C001671,50,69301,2.1,665,149442,21.51,72,0,0.026,2,0.355,228500,0,Medical,0
C001672,33,227163,0.0,579,248233,21.56,36,1,0.365,1,0.79,306600,0,Home,1
C001673,21,183175,13.9,684,225032,21.28,12,4,0.521,1,0.71,103055,1,Auto,1
C001674,24,96599,2.5,674,274785,14.17,24,1,0.521,0,0.217,57431,0,Auto,0
C001675,27,73683,2.1,680,5196,8.33,60,3,0.631,2,0.281,144657,0,Auto,1
C001676,56,84204,10.9,631,411631,27.96,36,3,0.058,4,0.498,353069,0,Education,1
C001677,41,167870,5.1,764,211666,6.08,12,1,0.36,1,0.571,285288,0,Home,0
C001678,50,109623,5.5,675,91608,7.43,72,2,0.522,1,0.563,109825,0,Auto,1
C001679,59,122002,16.3,621,217981,18.32,24,2,0.328,2,0.288,176727,0,Auto,1
C001680,47,19486,5.4,741,273023,23.06,72,3,0.532,1,0.514,414551,0,Auto,1
C001681,69,184666,0.0,576,163635,20.69,12,1,0.412,2,0.231,120207,0,Home,1
C001682,46,158394,6.3,605,101898,5.0,84,1,0.563,1,0.232,468961,0,Home,0
C001683,39,236582,12.1,701,150511,16.45,84,1,0.75,2,0.932,348852,0,Medical,1
C001684,34,164720,8.7,635,306080,19.57,48,0,0.476,1,0.576,22831,0,Auto,1
C001685,60,160171,0.0,634,154400,11.94,84,2,0.489,1,0.624,475688,0,Personal,0
C001686,62,62195,12.2,653,122526,25.3,36,1,0.589,0,0.545,225314,1,Auto,1
C001687,51,246122,3.2,650,383626,16.9,24,0,0.525,1,0.448,285058,0,Home,1
C001688,27,114588,5.9,546,21166,6.74,72,0,0.222,0,0.462,357162,0,Personal,1
C001689,53,192528,9.9,648,419853,10.03,12,2,0.437,0,0.183,261196,0,Auto,0
C001690,29,81395,0.0,652,87981,16.23,24,2,0.557,0,0.556,120995,0,Education,1
C001691,22,126248,7.7,742,485806,18.41,48,1,0.381,2,0.547,372156,0,Education,0
C001692,56,162149,6.9,703,113028,10.65,84,3,0.373,0,0.222,112734,0,Medical,1
C001693,27,67871,7.4,562,198352,27.61,36,2,0.15,0,0.539,472639,0,Personal,0
C001694,25,208878,2.4,687,297088,11.26,72,1,0.396,2,0.111,417875,0,Personal,0
C001695,42,51282,12.5,688,255105,24.05,72,2,0.42,0,0.494,281771,1,Home,1
C001696,54,20382,16.1,551,133664,13.1,36,0,0.343,1,0.345,111987,0,Medical,1
C001697,36,171391,4.2,708,24712,18.9,72,1,0.449,1,0.306,340990,1,Medical,1
C001698,34,208069,4.2,639,259763,12.95,48,1,0.315,0,0.226,294457,0,Auto,0
C001699,29,199299,10.7,787,89316,21.37,48,0,0.372,0,0.074,225726,0,Home,0
C001700,26,220530,13.9,765,355240,18.04,72,2,0.216,0,0.314,372165,0,Home,0
C001701,65,58670,5.7,650,481508,17.71,72,0,0.457,0,0.426,476006,0,Home,0
C001702,68,145870,14.3,606,69427,10.23,60,2,0.723,1,0.36,115812,0,Medical,0
C001703,57,42217,13.9,717,282760,23.31,60,0,0.333,1,0.355,74332,0,Auto,0
C001704,61,247381,9.3,726,429157,20.43,60,0,0.02,1,0.327,485618,0,Personal,0
C001705,22,147875,0.0,671,99953,22.57,72,1,0.161,1,0.805,123140,1,Home,1
C001706,57,234886,8.8,616,483943,5.02,60,3,0.625,3,0.303,414009,0,Personal,1
C001707,64,35564,5.1,802,372817,22.13,72,0,0.666,1,0.727,484138,0,Personal,1
C001708,62,233392,2.7,691,23663,20.16,24,2,0.341,0,0.339,45444,0,Business,0
C001709,62,247044,3.9,730,61501,9.56,36,4,0.49,2,0.201,32494,0,Education,0
C001710,39,109768,7.0,633,40925,26.07,12,1,0.321,2,0.741,122733,0,Home,1
C001711,63,139183,10.3,589,181409,5.92,84,4,0.578,0,0.473,422506,0,Personal,0
C001712,64,230754,8.7,629,478676,15.45,60,0,0.471,0,0.128,80194,0,Auto,0
C001713,37,160588,13.5,649,243040,25.16,84,0,0.53,2,0.522,265650,0,Home,0
C001714,21,214700,7.6,660,319727,7.71,60,1,0.214,2,0.144,287384,0,Personal,1
C001715,24,165851,0.0,689,92085,15.53,72,1,0.182,1,0.647,338187,0,Home,0
C001716,57,92388,0.7,667,15837,27.87,60,1,0.696,3,0.721,419414,0,Personal,0
C001717,50,227686,5.5,613,494003,12.18,12,1,0.403,1,0.439,145202,0,Business,0
C001718,66,67443,0.0,687,282281,22.17,60,1,0.813,0,0.45,32201,0,Auto,1
C001719,50,185235,9.1,659,213705,17.7,60,0,0.136,1,0.331,253985,1,Medical,0
C001720,49,71520,4.7,700,413362,5.77,72,0,0.268,5,0.325,319942,0,Auto,0
C001721,66,87167,1.4,621,341229,10.97,60,2,0.326,1,0.089,199976,0,Auto,0
C001722,41,218920,5.2,685,369870,14.23,72,0,0.87,4,0.376,426070,0,Home,1
C001723,23,100773,5.9,850,208087,21.38,24,0,0.306,1,0.649,495279,0,Auto,0
C001724,45,168165,6.9,610,364140,15.28,60,0,0.181,1,0.548,72233,0,Business,1
C001725,23,31453,5.3,647,383513,17.0,24,4,0.539,2,0.433,157592,0,Home,1
C001726,31,125400,0.0,662,365835,12.18,60,2,0.47,0,0.845,73122,0,Education,1
C001727,59,202943,7.1,600,449562,6.54,72,2,0.1,1,0.346,184043,0,Personal,1
C001728,66,212331,8.9,833,52040,9.26,36,0,0.451,2,0.218,256264,0,Home,1
C001729,68,137235,8.0,667,197550,11.95,48,0,0.47,2,0.287,379681,0,Home,0
C001730,57,156321,17.2,643,55602,18.22,84,6,0.345,0,0.369,103251,0,Medical,1
C001731,41,154090,14.3,676,252771,19.99,72,1,0.281,3,0.387,190179,0,Auto,0
C001732,65,63486,8.1,630,241953,19.82,72,1,0.205,2,0.183,364652,0,Auto,0
C001733,68,144593,14.9,589,454500,16.85,24,0,0.392,2,0.24,110799,0,Home,1
C001734,34,123757,1.1,752,353845,26.85,36,1,0.206,1,0.782,179975,0,Home,1
C001735,59,36572,12.9,683,211752,17.52,84,1,0.369,1,0.671,216082,1,Education,0
C001736,62,210661,5.9,659,212828,5.6,84,2,0.139,0,0.28,11886,0,Education,0
C001737,51,167821,10.4,828,23080,23.74,48,3,0.257,1,0.205,333747,0,Home,0
C001738,60,103399,10.8,561,138813,9.17,12,2,0.1,2,0.348,365686,0,Auto,1
C001739,47,144088,4.2,682,451769,17.64,72,1,0.447,3,0.275,75114,1,Personal,1
C001740,37,66734,10.7,714,132432,27.24,12,1,0.661,2,0.395,143087,0,Education,1
C001741,44,76761,6.6,559,162105,10.15,24,0,0.305,1,0.596,433657,0,Auto,0
C001742,55,100111,9.3,715,456477,5.53,48,0,0.687,0,0.478,24618,0,Personal,0
C001743,39,82665,3.0,667,43516,7.38,48,2,0.397,0,0.315,253807,0,Personal,0
C001744,54,80581,9.7,713,290490,6.91,12,1,0.287,1,0.213,152289,0,Personal,0
C001745,23,87936,10.6,728,120179,13.32,60,1,0.556,0,0.397,436693,0,Auto,0
C001746,38,141122,5.0,776,49654,23.38,72,4,0.342,1,0.471,315570,0,Medical,0
C001747,51,83795,7.5,723,202799,11.34,48,1,0.234,1,0.515,242016,0,Medical,0
C001748,35,139822,2.6,658,269097,6.45,72,1,0.266,1,0.691,372634,0,Auto,0
C001749,67,133466,10.0,747,197724,25.24,24,0,0.363,1,0.096,414955,0,Education,1
C001750,46,236101,14.7,751,304352,23.8,84,1,0.232,1,0.434,152628,0,Auto,0
C001751,61,132325,10.5,645,54788,27.3,48,1,0.168,1,0.322,354826,0,Personal,0
C001752,65,167730,2.7,825,204306,9.18,84,1,0.302,1,0.507,213430,0,Auto,1
C001753,37,174493,13.1,741,87433,18.78,84,1,0.565,1,0.591,315703,0,Personal,0
C001754,33,241177,4.1,691,7914,13.14,36,3,0.619,3,0.862,205909,0,Business,1
C001755,38,172877,1.5,688,146155,26.27,72,4,0.457,1,0.455,206960,0,Home,1
C001756,32,38261,1.6,707,173311,15.02,60,2,0.659,4,0.203,361577,0,Education,1
C001757,42,143755,9.9,664,408525,24.99,84,2,0.378,2,0.229,258808,0,Education,1
C001758,57,142306,0.0,742,384190,16.03,72,2,0.346,1,0.599,470214,0,Auto,1
C001759,65,149331,5.3,781,411861,10.75,72,2,0.208,0,0.258,288074,0,Business,0
C001760,31,115019,7.2,662,438138,27.64,36,1,0.275,0,0.214,30453,0,Personal,0
C001761,68,248324,2.6,730,326701,23.11,60,3,0.264,0,0.366,170863,0,Auto,0
C001762,33,32021,12.5,659,289228,18.89,84,1,0.883,1,0.655,452315,0,Personal,1
C001763,56,27040,2.2,557,147862,5.32,24,1,0.429,1,0.402,287123,0,Business,0
C001764,45,224316,6.6,656,114941,26.77,72,1,0.128,2,0.344,143922,0,Personal,0
C001765,39,137515,11.3,693,435932,11.67,36,3,0.53,0,0.788,316916,0,Home,0
C001766,21,210106,2.0,794,155638,18.54,24,1,0.593,0,0.126,218597,1,Auto,1
C001767,34,218099,15.9,596,405472,9.2,84,3,0.919,1,0.529,13468,0,Auto,1
C001768,22,156118,3.0,643,388361,24.17,36,2,0.545,1,0.286,183512,0,Auto,1
C001769,25,208852,1.3,722,474207,11.56,72,2,0.481,1,0.554,159904,0,Auto,0
C001770,69,84719,1.5,772,206443,26.41,12,1,0.311,4,0.313,141358,0,Education,1
C001771,27,69753,11.7,701,140591,7.78,84,3,0.352,1,0.385,393168,0,Personal,1
C001772,47,105053,13.8,607,288303,9.69,84,3,0.137,1,0.45,371697,0,Personal,0
C001773,51,110683,5.4,644,188499,11.51,84,1,0.395,2,0.618,329271,0,Home,0
C001774,61,162951,11.5,744,10712,22.11,48,1,0.573,1,0.301,428168,0,Business,0
C001775,36,108598,13.7,678,498033,14.25,48,2,0.218,0,0.202,422536,1,Education,1
C001776,44,70121,8.9,744,168799,12.44,60,4,0.145,1,0.646,108303,0,Personal,1
C001777,66,63682,0.0,724,256138,20.86,36,3,0.277,3,0.476,15925,0,Business,1
C001778,53,104663,11.7,690,445292,8.19,24,2,0.499,1,0.682,486980,0,Auto,0
C001779,54,79190,5.6,567,213805,8.73,24,1,0.279,0,0.091,420859,0,Auto,0
C001780,26,53914,9.9,850,478177,6.14,36,0,0.235,0,0.336,70531,1,Auto,1
C001781,23,176459,3.7,826,19335,7.56,48,2,0.303,2,0.47,214728,0,Auto,0
C001782,54,233071,6.9,573,323254,16.7,24,4,0.439,2,0.325,404430,0,Business,0
C001783,31,199848,1.6,736,105191,11.6,24,2,0.291,1,0.8,433755,1,Education,1
C001784,41,52029,5.7,571,162941,18.0,36,2,0.407,2,0.614,260639,0,Home,0
C001785,59,219272,17.6,659,496690,28.0,72,3,0.387,2,0.467,2520,0,Education,1
C001786,62,124779,12.2,697,249541,19.85,36,2,0.815,2,0.437,481236,1,Business,1
C001787,44,38703,4.0,813,253603,24.81,36,1,0.154,1,0.776,117560,0,Home,0
