Customer_ID,Age_Group,Gender,City,Customer_Segment,Product_Category,Product_Brand,Device_Type,Membership_Type,Browsing_Category,Previous_Purchase_Category,Price_Range,Discount_Available,Review_Rating,Browsing_Time_Min,Purchase_Frequency,Recommended
C011645,26-35,Male,Chennai,VIP,Fashion,Brand_C,Mobile,Silver,Grocery,Home,Low,Yes,2.5,11.7,4,1
C011646,46-55,Female,Mumbai,Premium,Beauty,Brand_D,Desktop,Silver,Electronics,Home,Premium,Yes,2.8,15.7,1,1
C011647,26-35,Female,Nagpur,New,Books,Brand_C,Mobile,Silver,Grocery,Fashion,Low,No,3.4,15.3,2,0
C011648,18-25,Female,Chennai,Regular,Fashion,Brand_F,Desktop,Platinum,Grocery,Sports,High,Yes,2.7,44.1,3,1
C011649,36-45,Female,Ahmedabad,Regular,Fashion,Brand_A,Mobile,Platinum,Sports,Grocery,Medium,No,1.4,39.2,2,1
C011650,36-45,Male,Chennai,Regular,Grocery,Brand_C,Tablet,Basic,Fashion,Sports,Medium,No,2.2,15.0,1,0
C011651,26-35,Female,Pune,Premium,Beauty,Brand_D,Desktop,Silver,Sports,Electronics,Low,No,3.3,4.1,3,1
C011652,46-55,Male,Hyderabad,Regular,Beauty,Brand_C,Mobile,Silver,Grocery,Books,High,No,1.0,26.4,4,0
C011653,18-25,Male,Chennai,Premium,Sports,Brand_C,Mobile,Gold,Grocery,Sports,Premium,No,4.1,3.3,2,1
C011654,46-55,Female,Ahmedabad,VIP,Home,Brand_A,Mobile,Basic,Home,Grocery,High,No,2.7,28.9,1,1
C011655,36-45,Female,Nagpur,Regular,Fashion,Brand_A,Mobile,Gold,Fashion,Beauty,Medium,No,4.7,33.9,0,1
C011656,18-25,Female,Hyderabad,New,Beauty,Brand_A,Mobile,Basic,Beauty,Home,Low,No,3.6,4.9,0,1
C011657,18-25,Female,Delhi,New,Books,Brand_F,Mobile,Gold,Home,None,Low,Yes,3.5,17.0,3,1
C011658,56+,Male,Bengaluru,Regular,Books,Brand_C,Mobile,Gold,Beauty,Home,Medium,No,3.9,16.6,1,0
C011659,36-45,Female,Ahmedabad,Regular,Books,Brand_F,Mobile,Basic,Sports,Sports,Premium,No,1.4,4.3,3,0
C011660,56+,Male,Mumbai,New,Fashion,Brand_F,Mobile,Silver,Fashion,Sports,Premium,Yes,3.6,27.8,5,1
C011661,56+,Male,Bengaluru,Regular,Electronics,Brand_E,Mobile,Basic,Home,Books,High,No,3.9,10.5,4,0
C011662,36-45,Male,Hyderabad,Premium,Books,Brand_A,Tablet,Gold,Beauty,Home,Medium,No,4.1,10.4,2,1
C011663,18-25,Female,Pune,New,Beauty,Brand_D,Mobile,Basic,Grocery,Home,Premium,Yes,3.8,34.1,2,1
C011664,36-45,Female,Hyderabad,VIP,Fashion,Brand_F,Mobile,Platinum,Fashion,Sports,High,No,1.7,3.1,4,1
C011665,46-55,Male,Chennai,Premium,Beauty,Brand_C,Mobile,Silver,Sports,Grocery,Low,No,4.5,17.2,3,1
C011666,18-25,Female,Jaipur,Premium,Books,Brand_C,Mobile,Basic,Fashion,Fashion,High,No,2.9,7.6,1,0
C011667,26-35,Female,Hyderabad,Premium,Grocery,Brand_D,Desktop,Silver,Fashion,Fashion,Premium,No,2.6,20.5,3,1
C011668,18-25,Other,Chennai,New,Grocery,Brand_B,Desktop,Basic,Home,Electronics,Low,Yes,1.4,6.0,1,1
C011669,18-25,Female,Hyderabad,Premium,Fashion,Brand_C,Mobile,Silver,Sports,Grocery,High,Yes,4.0,33.8,6,1
C011670,56+,Male,Delhi,Premium,Beauty,Brand_A,Mobile,Basic,Sports,Beauty,Medium,Yes,3.3,26.6,1,1
C011671,18-25,Male,Delhi,Premium,Electronics,Brand_E,Mobile,Silver,Home,Beauty,Low,Yes,1.7,14.2,1,0
C011672,18-25,Female,Pune,New,Beauty,Brand_C,Tablet,Gold,Electronics,None,Premium,Yes,1.9,12.1,3,1
C011673,46-55,Male,Delhi,Regular,Electronics,Brand_F,Mobile,Silver,Grocery,None,Medium,Yes,1.1,2.0,2,1
C011674,18-25,Male,Pune,VIP,Beauty,Brand_F,Mobile,Silver,Beauty,Home,Low,Yes,1.1,37.6,5,1
C011675,18-25,Male,Bengaluru,Regular,Grocery,Brand_D,Mobile,Basic,Beauty,None,Premium,No,3.1,27.1,7,1
C011676,36-45,Female,Ahmedabad,Regular,Fashion,Brand_C,Mobile,Gold,Fashion,Beauty,High,Yes,1.5,14.1,3,1
C011677,36-45,Female,Ahmedabad,VIP,Beauty,Brand_D,Mobile,Basic,Home,Grocery,Medium,Yes,1.1,3.7,5,1
C011678,56+,Female,Ahmedabad,New,Fashion,Brand_D,Tablet,Silver,Grocery,Sports,Low,Yes,3.4,7.3,3,0
C011679,26-35,Male,Delhi,New,Electronics,Brand_F,Mobile,Basic,Sports,Fashion,High,No,4.6,36.3,1,1
C011680,26-35,Female,Nagpur,New,Fashion,Brand_E,Mobile,Gold,Books,Beauty,Low,No,3.4,54.9,5,1
C011681,46-55,Female,Ahmedabad,Premium,Home,Brand_A,Mobile,Gold,Books,Sports,High,Yes,2.5,30.5,3,1
C011682,56+,Male,Kolkata,Premium,Fashion,Brand_E,Mobile,Silver,Grocery,Sports,Low,No,4.9,18.3,3,1
C011683,46-55,Male,Ahmedabad,New,Sports,Brand_B,Tablet,Silver,Grocery,Electronics,High,Yes,1.2,24.6,2,1
C011684,36-45,Male,Nagpur,Premium,Sports,Brand_A,Mobile,Silver,Home,None,High,No,3.0,19.2,3,1
C011685,26-35,Female,Ahmedabad,Premium,Books,Brand_C,Mobile,Silver,Grocery,Home,Medium,Yes,1.8,32.2,1,1
C011686,56+,Male,Kolkata,Premium,Sports,Brand_E,Desktop,Silver,Fashion,Grocery,Low,No,3.7,11.2,5,0
C011687,26-35,Male,Hyderabad,Regular,Books,Brand_C,Mobile,Silver,Beauty,Fashion,Premium,Yes,4.2,10.7,4,0
C011688,26-35,Male,Nagpur,Regular,Fashion,Brand_F,Mobile,Basic,Books,Grocery,Premium,No,1.0,47.5,2,1
C011689,26-35,Female,Chennai,Regular,Books,Brand_F,Mobile,Silver,Books,Beauty,Low,Yes,2.4,2.0,3,1
C011690,56+,Other,Mumbai,New,Fashion,Brand_C,Desktop,Silver,Electronics,None,Low,No,4.9,38.5,5,1
C011691,46-55,Female,Pune,Regular,Fashion,Brand_E,Desktop,Silver,Sports,Electronics,Low,No,1.8,42.9,5,1
C011692,36-45,Male,Bengaluru,Premium,Home,Brand_E,Desktop,Platinum,Beauty,Sports,Premium,No,2.2,11.0,8,1
C011693,46-55,Male,Jaipur,New,Beauty,Brand_B,Mobile,Gold,Beauty,Home,Low,No,4.0,11.5,2,1
C011694,56+,Female,Delhi,Premium,Home,Brand_B,Desktop,Basic,Books,Beauty,Medium,Yes,2.0,26.1,3,0
C011695,18-25,Female,Mumbai,New,Electronics,Brand_D,Mobile,Basic,Grocery,None,Low,No,2.3,46.5,3,1
C011696,36-45,Female,Bengaluru,New,Beauty,Brand_C,Desktop,Silver,Fashion,Fashion,Premium,No,1.2,23.1,3,0
C011697,18-25,Female,Bengaluru,Premium,Fashion,Brand_B,Tablet,Silver,Beauty,Home,Low,No,4.3,38.5,6,1
C011698,46-55,Male,Bengaluru,Premium,Sports,Brand_B,Mobile,Basic,Books,Fashion,High,No,3.4,7.1,4,0
C011699,18-25,Female,Ahmedabad,VIP,Books,Brand_A,Desktop,Basic,Books,Grocery,Premium,Yes,2.4,35.7,1,1
C011700,36-45,Male,Mumbai,Regular,Books,Brand_E,Mobile,Gold,Books,Books,High,Yes,3.7,13.3,3,1
C011701,26-35,Female,Chennai,New,Electronics,Brand_C,Desktop,Silver,Sports,None,High,No,3.2,15.2,2,0
C011702,56+,Male,Chennai,Regular,Fashion,Brand_C,Desktop,Silver,Home,None,Medium,No,1.9,14.5,3,0
C011703,56+,Male,Pune,Regular,Sports,Brand_F,Mobile,Gold,Home,Home,Low,No,1.9,13.0,4,0
C011704,36-45,Female,Mumbai,New,Fashion,Brand_F,Desktop,Silver,Beauty,Home,Medium,No,4.2,2.9,4,0
C011705,46-55,Female,Nagpur,Premium,Home,Brand_C,Desktop,Basic,Sports,Books,High,No,2.3,10.4,2,0
C011706,26-35,Male,Pune,Premium,Fashion,Brand_B,Desktop,Gold,Beauty,None,High,Yes,2.9,46.0,0,0
C011707,46-55,Male,Kolkata,New,Electronics,Brand_D,Mobile,Platinum,Home,Sports,High,No,4.4,20.5,5,1
C011708,56+,Female,Bengaluru,New,Sports,Brand_F,Desktop,Basic,Books,Grocery,Low,No,2.1,17.7,0,0
C011709,26-35,Female,Chennai,Premium,Home,Brand_C,Mobile,Gold,Sports,Grocery,Low,Yes,1.4,8.6,4,1
C011710,36-45,Female,Ahmedabad,Regular,Electronics,Brand_C,Mobile,Platinum,Books,Sports,Medium,No,3.8,14.8,4,1
C011711,46-55,Male,Nagpur,Regular,Fashion,Brand_E,Desktop,Gold,Home,Sports,Premium,Yes,2.3,11.1,4,0
C011712,26-35,Female,Delhi,New,Sports,Brand_E,Mobile,Gold,Grocery,None,Medium,No,3.0,27.7,2,1
C011713,56+,Male,Mumbai,Premium,Electronics,Brand_F,Desktop,Silver,Grocery,Sports,High,No,4.4,7.9,3,0
C011714,46-55,Female,Kolkata,Regular,Grocery,Brand_F,Mobile,Gold,Beauty,Electronics,Low,Yes,2.4,15.6,2,0
C011715,56+,Female,Ahmedabad,Regular,Home,Brand_B,Mobile,Basic,Fashion,None,Medium,Yes,3.3,26.2,0,1
C011716,56+,Male,Bengaluru,Regular,Electronics,Brand_F,Mobile,Gold,Fashion,None,High,No,3.7,33.5,1,1
C011717,36-45,Male,Bengaluru,Premium,Grocery,Brand_E,Mobile,Basic,Sports,Sports,Low,No,1.9,21.1,3,1
C011718,36-45,Male,Chennai,New,Grocery,Brand_F,Mobile,Basic,Sports,Fashion,Medium,No,3.3,53.2,1,0
C011719,46-55,Female,Pune,Premium,Sports,Brand_E,Desktop,Basic,Sports,Fashion,Low,Yes,2.2,12.3,0,1
C011720,36-45,Female,Pune,New,Fashion,Brand_D,Mobile,Silver,Home,Books,Low,Yes,3.5,19.5,5,0
C011721,56+,Male,Kolkata,VIP,Books,Brand_F,Mobile,Basic,Electronics,Books,Premium,No,3.7,10.6,4,0
C011722,18-25,Female,Pune,Regular,Books,Brand_A,Mobile,Basic,Grocery,Electronics,Premium,Yes,1.7,9.9,3,0
C011723,46-55,Female,Pune,Regular,Beauty,Brand_F,Mobile,Platinum,Fashion,None,Medium,No,3.3,35.7,2,1
C011724,18-25,Female,Ahmedabad,New,Sports,Brand_C,Desktop,Gold,Sports,None,High,No,4.3,16.1,5,1
C011725,18-25,Female,Pune,Premium,Fashion,Brand_D,Desktop,Silver,Home,None,Premium,Yes,3.7,24.5,0,1
C011726,26-35,Female,Pune,Premium,Sports,Brand_A,Desktop,Basic,Home,Books,High,Yes,2.1,11.4,2,0
C011727,56+,Male,Chennai,Regular,Beauty,Brand_E,Desktop,Gold,Sports,Electronics,Premium,Yes,2.6,35.6,5,1
C011728,26-35,Male,Nagpur,Regular,Books,Brand_E,Mobile,Silver,Electronics,Home,High,Yes,1.2,4.0,2,1
C011729,26-35,Female,Bengaluru,Regular,Beauty,Brand_B,Mobile,Basic,Home,Books,Medium,No,2.6,6.0,5,0
C011730,36-45,Male,Nagpur,New,Electronics,Brand_F,Mobile,Basic,Grocery,Fashion,High,No,1.1,27.1,2,0
C011731,36-45,Female,Chennai,Premium,Sports,Brand_C,Mobile,Basic,Fashion,Books,High,Yes,3.8,47.5,2,0
C011732,36-45,Male,Mumbai,VIP,Sports,Brand_A,Mobile,Gold,Beauty,Fashion,Medium,No,4.8,40.8,2,1
C011733,36-45,Male,Delhi,New,Sports,Brand_F,Desktop,Platinum,Beauty,Sports,Medium,Yes,2.7,51.1,3,1
C011734,56+,Female,Mumbai,Regular,Books,Brand_A,Mobile,Silver,Electronics,Fashion,Medium,Yes,4.7,8.3,3,1
C011735,18-25,Male,Kolkata,Premium,Electronics,Brand_C,Mobile,Platinum,Books,Fashion,High,Yes,1.8,13.0,2,1
C011736,46-55,Male,Mumbai,VIP,Books,Brand_E,Mobile,Basic,Home,Home,Low,No,3.3,27.4,4,1
C011737,46-55,Female,Bengaluru,Premium,Fashion,Brand_D,Mobile,Basic,Electronics,Fashion,High,Yes,4.4,20.1,5,1
C011738,18-25,Female,Nagpur,VIP,Books,Brand_B,Desktop,Gold,Electronics,Books,High,No,1.7,5.4,3,1
C011739,18-25,Male,Mumbai,New,Fashion,Brand_C,Mobile,Silver,Sports,Home,Medium,Yes,2.7,7.6,3,0
C011740,26-35,Male,Ahmedabad,Regular,Electronics,Brand_F,Mobile,Basic,Sports,Sports,Premium,No,2.5,22.8,2,1
C011741,18-25,Female,Mumbai,VIP,Electronics,Brand_F,Mobile,Gold,Home,Home,High,Yes,4.8,3.8,6,1
C011742,46-55,Male,Pune,Premium,Home,Brand_A,Mobile,Basic,Books,None,Premium,No,4.6,27.8,5,1
C011743,46-55,Female,Chennai,Regular,Home,Brand_F,Desktop,Silver,Grocery,Sports,Premium,No,4.0,9.7,5,1
C011744,18-25,Male,Mumbai,New,Books,Brand_C,Mobile,Silver,Sports,Grocery,High,Yes,3.4,23.3,6,1
C011745,18-25,Female,Chennai,Regular,Beauty,Brand_A,Mobile,Gold,Books,Fashion,Low,No,3.5,12.8,2,1
C011746,46-55,Other,Nagpur,Premium,Fashion,Brand_B,Mobile,Basic,Home,Sports,High,No,4.8,27.3,1,1
C011747,18-25,Male,Kolkata,Regular,Electronics,Brand_F,Tablet,Platinum,Home,Beauty,Medium,No,3.0,30.1,5,1
C011748,36-45,Male,Ahmedabad,VIP,Grocery,Brand_B,Desktop,Basic,Books,Fashion,Premium,No,3.3,35.1,0,1
C011749,46-55,Male,Delhi,Regular,Sports,Brand_D,Mobile,Basic,Books,None,Medium,Yes,4.1,23.3,2,1
C011750,26-35,Male,Kolkata,VIP,Beauty,Brand_B,Mobile,Silver,Books,None,Low,No,3.3,27.3,1,1
C011751,36-45,Male,Nagpur,Regular,Beauty,Brand_D,Desktop,Gold,Fashion,Beauty,Low,No,1.7,21.4,4,0
C011752,56+,Female,Bengaluru,Regular,Sports,Brand_B,Tablet,Basic,Grocery,Sports,Premium,No,3.4,31.8,2,1
C011753,26-35,Male,Bengaluru,New,Fashion,Brand_A,Desktop,Basic,Beauty,Sports,High,Yes,3.2,15.7,3,0
C011754,18-25,Other,Ahmedabad,Premium,Home,Brand_F,Mobile,Silver,Books,Books,Low,Yes,3.7,22.8,5,0
C011755,46-55,Female,Hyderabad,Regular,Sports,Brand_F,Mobile,Gold,Sports,Fashion,Low,Yes,4.4,9.3,6,1
C011756,36-45,Male,Nagpur,Regular,Electronics,Brand_D,Desktop,Basic,Books,Electronics,Low,No,1.4,24.4,3,0
C011757,18-25,Female,Chennai,VIP,Beauty,Brand_B,Mobile,Platinum,Electronics,Electronics,Premium,No,2.9,46.6,5,1
C011758,18-25,Other,Ahmedabad,Regular,Home,Brand_A,Desktop,Platinum,Beauty,Beauty,High,Yes,2.7,12.6,0,1
C011759,46-55,Other,Ahmedabad,Regular,Grocery,Brand_B,Tablet,Basic,Grocery,None,Medium,No,2.3,11.9,6,1
C011760,36-45,Female,Mumbai,New,Electronics,Brand_A,Mobile,Gold,Sports,Fashion,Medium,No,1.1,27.3,2,1
C011761,26-35,Male,Pune,Regular,Electronics,Brand_B,Mobile,Basic,Sports,Electronics,High,Yes,4.1,7.3,3,1
C011762,36-45,Male,Mumbai,Regular,Beauty,Brand_B,Desktop,Basic,Books,None,Low,No,2.3,22.5,2,1
C011763,36-45,Female,Chennai,New,Home,Brand_D,Desktop,Gold,Beauty,Sports,Medium,Yes,1.1,25.7,4,1
C011764,18-25,Male,Bengaluru,VIP,Sports,Brand_D,Desktop,Silver,Home,Grocery,Premium,Yes,4.3,24.1,4,1
C011765,56+,Male,Kolkata,Regular,Fashion,Brand_B,Mobile,Gold,Electronics,Books,Medium,Yes,3.2,19.5,0,0
C011766,18-25,Male,Hyderabad,Regular,Beauty,Brand_A,Mobile,Basic,Beauty,Beauty,Premium,No,2.4,8.0,2,1
C011767,36-45,Female,Jaipur,New,Home,Brand_B,Mobile,Gold,Fashion,Beauty,High,Yes,3.0,9.5,2,1
C011768,56+,Female,Kolkata,New,Books,Brand_A,Desktop,Basic,Beauty,Beauty,High,Yes,4.9,25.8,5,1
C011769,18-25,Male,Mumbai,Regular,Books,Brand_C,Mobile,Gold,Sports,None,Premium,Yes,2.5,9.2,1,1
C011770,56+,Female,Ahmedabad,Premium,Grocery,Brand_B,Mobile,Basic,Sports,Home,Medium,Yes,3.8,10.0,1,0
C011771,56+,Male,Hyderabad,VIP,Books,Brand_F,Mobile,Silver,Books,Fashion,High,No,4.7,3.8,3,1
C011772,26-35,Female,Mumbai,Premium,Beauty,Brand_C,Tablet,Gold,Books,Electronics,High,Yes,2.1,5.5,5,1
C011773,56+,Male,Delhi,Premium,Grocery,Brand_D,Mobile,Basic,Fashion,None,High,No,2.9,13.8,3,1
C011774,26-35,Male,Jaipur,Regular,Beauty,Brand_D,Mobile,Basic,Home,None,Premium,Yes,2.3,6.8,4,1
C011775,26-35,Male,Hyderabad,Regular,Beauty,Brand_F,Tablet,Silver,Electronics,Beauty,Medium,No,4.4,22.9,2,1
C011776,26-35,Female,Hyderabad,Regular,Books,Brand_F,Mobile,Platinum,Grocery,Home,Premium,No,4.0,19.1,6,1
C011777,56+,Male,Nagpur,Premium,Grocery,Brand_B,Mobile,Silver,Books,None,Medium,Yes,4.5,12.6,3,1
C011778,26-35,Female,Mumbai,Regular,Home,Brand_C,Desktop,Silver,Beauty,None,Premium,No,4.9,28.9,2,1
C011779,46-55,Male,Jaipur,Regular,Beauty,Brand_B,Mobile,Silver,Beauty,Fashion,Premium,Yes,2.4,12.3,3,1
C011780,36-45,Male,Pune,New,Grocery,Brand_C,Mobile,Basic,Beauty,Books,High,Yes,1.4,17.3,4,1
C011781,36-45,Female,Chennai,Premium,Fashion,Brand_E,Mobile,Basic,Sports,Grocery,Premium,No,4.9,35.0,2,0
C011782,56+,Female,Pune,Regular,Fashion,Brand_C,Mobile,Gold,Home,Electronics,Premium,Yes,4.2,22.9,5,1
C011783,56+,Female,Nagpur,New,Grocery,Brand_A,Mobile,Silver,Beauty,Beauty,Medium,Yes,3.1,25.4,0,1
C011784,46-55,Female,Chennai,Regular,Grocery,Brand_B,Mobile,Gold,Grocery,Home,Low,No,1.0,17.3,3,1
C011785,46-55,Female,Hyderabad,Regular,Grocery,Brand_A,Mobile,Silver,Books,Electronics,High,No,3.3,20.1,3,1
C011786,56+,Female,Kolkata,Regular,Grocery,Brand_A,Mobile,Platinum,Grocery,Electronics,Low,No,3.8,8.8,1,1
C011787,36-45,Male,Pune,Regular,Fashion,Brand_F,Mobile,Silver,Beauty,Books,Premium,Yes,3.0,19.4,1,0
C011788,46-55,Male,Bengaluru,Regular,Beauty,Brand_B,Desktop,Basic,Sports,Grocery,Premium,No,2.5,31.3,1,1
C011789,18-25,Male,Jaipur,New,Beauty,Brand_C,Mobile,Basic,Fashion,Sports,Premium,No,2.4,10.8,5,1
C011790,36-45,Male,Kolkata,Premium,Grocery,Brand_A,Desktop,Silver,Electronics,Beauty,High,Yes,1.2,29.6,0,0
C011791,56+,Male,Pune,Regular,Books,Brand_B,Mobile,Gold,Fashion,Books,Low,No,4.8,29.5,4,1
C011792,26-35,Male,Hyderabad,VIP,Fashion,Brand_E,Tablet,Gold,Home,Fashion,Premium,No,3.9,14.1,2,1
C011793,46-55,Female,Ahmedabad,New,Sports,Brand_E,Desktop,Silver,Electronics,Grocery,Medium,Yes,1.4,24.0,2,0
C011794,18-25,Female,Kolkata,Premium,Electronics,Brand_B,Mobile,Basic,Sports,Grocery,Low,Yes,4.3,13.1,4,1
C011795,46-55,Female,Jaipur,Regular,Books,Brand_E,Desktop,Platinum,Books,Electronics,High,No,2.0,12.2,3,1
C011796,46-55,Male,Ahmedabad,New,Electronics,Brand_F,Desktop,Gold,Sports,None,Premium,Yes,3.1,18.9,1,0
C011797,46-55,Male,Hyderabad,Regular,Sports,Brand_B,Mobile,Silver,Grocery,None,Low,Yes,4.9,29.4,1,1
C011798,56+,Male,Chennai,New,Fashion,Brand_A,Mobile,Basic,Beauty,Fashion,High,No,2.3,22.7,5,1
C011799,56+,Male,Ahmedabad,New,Books,Brand_B,Tablet,Basic,Electronics,Beauty,High,No,1.1,24.6,4,0
C011800,36-45,Male,Ahmedabad,Premium,Beauty,Brand_E,Mobile,Silver,Electronics,Electronics,Premium,No,4.5,19.4,3,1
C011801,36-45,Female,Pune,Regular,Home,Brand_B,Mobile,Basic,Grocery,Sports,Low,Yes,3.9,10.7,3,1
C011802,18-25,Female,Bengaluru,Regular,Electronics,Brand_A,Mobile,Basic,Fashion,Beauty,Low,No,3.0,3.8,2,1
C011803,36-45,Female,Nagpur,Regular,Fashion,Brand_F,Mobile,Gold,Home,Sports,Premium,No,4.0,11.9,5,0
C011804,36-45,Female,Bengaluru,New,Sports,Brand_A,Mobile,Platinum,Electronics,Grocery,Premium,Yes,2.6,6.0,6,1
C011805,56+,Male,Pune,Regular,Sports,Brand_E,Mobile,Basic,Electronics,Home,Medium,Yes,1.9,3.1,3,0
C011806,18-25,Male,Jaipur,Premium,Grocery,Brand_B,Mobile,Silver,Grocery,Electronics,High,No,2.4,31.0,6,1
C011807,36-45,Female,Ahmedabad,New,Home,Brand_D,Tablet,Basic,Grocery,Fashion,High,No,2.8,1.2,2,1
C011808,18-25,Male,Nagpur,Regular,Electronics,Brand_F,Mobile,Basic,Sports,Books,High,Yes,4.6,23.0,2,1
C011809,56+,Female,Chennai,Premium,Home,Brand_A,Desktop,Silver,Beauty,None,Premium,Yes,4.1,15.3,2,0
C011810,18-25,Female,Hyderabad,Premium,Home,Brand_F,Desktop,Basic,Electronics,Fashion,Premium,Yes,4.4,5.5,5,0
C011811,56+,Female,Chennai,Regular,Beauty,Brand_C,Mobile,Platinum,Fashion,Grocery,Low,Yes,4.5,8.3,7,1
C011812,46-55,Female,Chennai,Regular,Grocery,Brand_C,Mobile,Basic,Books,Fashion,Premium,Yes,2.7,43.0,1,1
C011813,26-35,Female,Pune,Regular,Books,Brand_B,Mobile,Silver,Home,Sports,Medium,No,4.0,28.7,2,1
C011814,36-45,Male,Chennai,Premium,Home,Brand_C,Tablet,Gold,Home,Books,Medium,No,2.8,28.0,1,1
C011815,46-55,Male,Kolkata,VIP,Grocery,Brand_A,Mobile,Gold,Electronics,None,Low,Yes,1.4,16.8,4,1
C011816,46-55,Male,Hyderabad,Regular,Fashion,Brand_C,Mobile,Gold,Home,Fashion,Premium,No,3.4,4.9,2,0
C011817,36-45,Male,Jaipur,New,Books,Brand_B,Desktop,Gold,Beauty,Fashion,Low,Yes,1.8,10.0,5,1
C011818,46-55,Male,Chennai,New,Grocery,Brand_E,Mobile,Silver,Grocery,Books,Medium,Yes,1.8,26.6,0,1
C011819,46-55,Male,Kolkata,Premium,Books,Brand_F,Mobile,Gold,Beauty,Beauty,High,No,4.8,25.9,4,1
C011820,46-55,Female,Nagpur,Regular,Fashion,Brand_A,Mobile,Basic,Books,Fashion,Premium,No,3.2,6.1,6,1
C011821,18-25,Female,Pune,Premium,Home,Brand_B,Mobile,Basic,Grocery,Home,Medium,Yes,4.5,66.0,3,1
C011822,56+,Male,Nagpur,Premium,Beauty,Brand_C,Tablet,Platinum,Sports,Books,Medium,Yes,2.3,46.6,1,1
C011823,46-55,Male,Mumbai,Premium,Beauty,Brand_D,Mobile,Gold,Fashion,Books,Premium,No,1.7,16.4,5,1
C011824,26-35,Female,Ahmedabad,Regular,Home,Brand_A,Tablet,Silver,Books,Home,Low,No,3.8,18.0,2,0
C011825,56+,Female,Hyderabad,Regular,Books,Brand_A,Desktop,Gold,Electronics,Home,High,No,3.0,13.4,9,1
C011826,26-35,Female,Ahmedabad,VIP,Electronics,Brand_F,Mobile,Silver,Sports,Grocery,High,Yes,4.8,4.4,2,0
C011827,36-45,Female,Bengaluru,New,Fashion,Brand_B,Mobile,Gold,Beauty,Books,Premium,No,1.9,12.0,1,1
C011828,26-35,Male,Mumbai,New,Fashion,Brand_A,Desktop,Gold,Grocery,Sports,Medium,Yes,2.7,42.8,2,1
C011829,56+,Male,Chennai,Premium,Books,Brand_F,Mobile,Gold,Grocery,Fashion,Premium,Yes,1.6,7.1,2,1
C011830,36-45,Female,Hyderabad,Premium,Beauty,Brand_C,Mobile,Basic,Books,Fashion,High,No,4.4,23.8,4,1
C011831,56+,Female,Pune,Premium,Fashion,Brand_D,Mobile,Gold,Electronics,Books,Low,No,1.8,47.8,3,1
C011832,36-45,Male,Jaipur,Premium,Grocery,Brand_D,Mobile,Basic,Grocery,Electronics,Premium,Yes,3.6,37.4,5,1
C011833,18-25,Female,Nagpur,Regular,Electronics,Brand_A,Mobile,Silver,Fashion,Electronics,High,Yes,3.8,11.3,3,0
C011834,56+,Female,Chennai,Premium,Fashion,Brand_A,Tablet,Platinum,Sports,Electronics,Premium,No,3.5,11.8,2,0
C011835,56+,Female,Delhi,Regular,Fashion,Brand_A,Mobile,Basic,Beauty,None,Medium,No,3.8,20.3,3,0
C011836,46-55,Male,Bengaluru,Regular,Beauty,Brand_F,Tablet,Basic,Fashion,Books,Premium,No,3.0,27.0,4,1
C011837,36-45,Female,Ahmedabad,Regular,Home,Brand_D,Mobile,Platinum,Electronics,Sports,High,Yes,1.3,16.8,1,1
C011838,26-35,Male,Pune,VIP,Sports,Brand_B,Mobile,Silver,Grocery,Beauty,Medium,No,1.9,31.6,4,1
C011839,56+,Female,Chennai,Premium,Sports,Brand_A,Mobile,Basic,Beauty,Sports,High,Yes,1.5,24.3,3,1
C011840,26-35,Male,Pune,Regular,Grocery,Brand_E,Mobile,Basic,Grocery,Fashion,High,No,3.4,33.3,4,1
C011841,36-45,Female,Kolkata,New,Grocery,Brand_A,Mobile,Platinum,Beauty,Grocery,High,Yes,1.5,25.7,5,1
C011842,46-55,Male,Bengaluru,New,Beauty,Brand_E,Mobile,Silver,Beauty,Grocery,Premium,Yes,4.6,3.9,3,0
C011843,26-35,Male,Nagpur,New,Sports,Brand_E,Desktop,Gold,Electronics,Grocery,Premium,Yes,4.8,0.9,2,1
C011844,18-25,Male,Chennai,New,Books,Brand_D,Mobile,Basic,Beauty,Sports,Premium,No,3.5,5.1,1,1
C011845,56+,Female,Jaipur,Regular,Home,Brand_B,Desktop,Silver,Home,Grocery,Premium,No,2.2,32.7,3,1
C011846,18-25,Male,Kolkata,VIP,Home,Brand_D,Mobile,Basic,Books,Sports,Premium,No,1.1,6.8,4,1
C011847,36-45,Other,Bengaluru,Regular,Sports,Brand_D,Desktop,Basic,Fashion,Books,Medium,No,2.8,12.5,3,1
C011848,26-35,Female,Mumbai,New,Fashion,Brand_D,Mobile,Basic,Electronics,Fashion,High,Yes,1.1,31.0,3,1
C011849,56+,Male,Bengaluru,Premium,Home,Brand_A,Mobile,Basic,Electronics,Fashion,High,Yes,3.8,27.9,3,0
C011850,26-35,Female,Kolkata,Regular,Fashion,Brand_F,Desktop,Silver,Books,Beauty,Medium,No,1.7,20.2,5,1
C011851,56+,Male,Bengaluru,Regular,Sports,Brand_C,Mobile,Basic,Electronics,Books,Medium,Yes,3.1,16.1,3,1
C011852,26-35,Male,Jaipur,New,Electronics,Brand_A,Desktop,Silver,Home,Fashion,Medium,Yes,1.8,33.9,2,1
C011853,18-25,Female,Ahmedabad,Regular,Home,Brand_D,Desktop,Basic,Books,Grocery,Medium,No,4.8,23.2,3,0
